Date,Partners,OA,Transactions,Transactions Delivered
2024-01-24,NEUTRAFIX,LUNO,1.00000000,1.00000000
2024-01-24,NEUTRAFIX,AIASG,6.00000000,6.00000000
2024-01-24,NEUTRAFIX,AONE,6.00000000,6.00000000
2024-01-24,NEUTRAFIX,BCHENGHIAN,3.00000000,3.00000000
2024-01-24,NEUTRAFIX,FPIL,1.00000000,1.00000000
2024-01-24,NEUTRAFIX,GINEE,65.00000000,65.00000000
2024-01-24,NEUTRAFIX,INDIGO,28.00000000,28.00000000
2024-01-24,NEUTRAFIX,LARK,456.00000000,456.00000000
2024-01-24,NEUTRAFIX,LENOVO,327.00000000,327.00000000
2024-01-24,NEUTRAFIX,MQL5,23.00000000,23.00000000
2024-01-24,NEUTRAFIX,NHNCORP,7.00000000,7.00000000
2024-01-24,NEUTRAFIX,P2P(ES),4.00000000,4.00000000
2024-01-24,NEUTRAFIX,P2P(PH),2.00000000,2.00000000
2024-01-24,NEUTRAFIX,PRUDENTIAL,1.00000000,1.00000000
2024-01-24,NEUTRAFIX,QANTAS,45.00000000,45.00000000
2024-01-24,NEUTRAFIX,REZEVE,101.00000000,101.00000000
2024-01-24,NEUTRAFIX,STORMGAIN,25.00000000,25.00000000
2024-01-24,NEUTRAFIX,SYMVIPMS,25.00000000,25.00000000
2024-01-24,NEUTRAFIX,TIGER,27.00000000,27.00000000
2024-01-24,NEUTRAFIX,TLNET,12034.00000000,12034.00000000
2024-01-24,NEUTRAFIX,TRAVELINFO,688.00000000,688.00000000
2024-01-24,NEUTRAFIX,VIBER,23.00000000,23.00000000
2024-01-18,TOG,SNAPCHAT,.00000000,.00000000
2024-01-19,AIRTEL,INDBNK,7.00000000,7.00000000
2024-01-19,CITIC,BOCOMHK,2.00000000,2.00000000
2024-01-19,CITIC,SAIC,4.00000000,4.00000000
2024-01-19,CLX,LIFEBOX,1.00000000,1.00000000
2024-01-19,CLX,ZARAONLINE,53.00000000,53.00000000
2024-01-19,NEUTRAFIX,AVERIS,33.00000000,33.00000000
2024-01-19,NEUTRAFIX,BITOCTO,1.00000000,1.00000000
2024-01-19,NEUTRAFIX,BPI,3.00000000,3.00000000
2024-01-19,NEUTRAFIX,GEODIS,2.00000000,2.00000000
2024-01-19,NEUTRAFIX,GODADDY,1.00000000,1.00000000
2024-01-19,NEUTRAFIX,LILISTYLE,1.00000000,1.00000000
2024-01-19,NEUTRAFIX,ONLINECITY,4.00000000,4.00000000
2024-01-19,NEUTRAFIX,PHILIPS,2.00000000,2.00000000
2024-01-19,NEUTRAFIX,QSMS,153.00000000,153.00000000
2024-01-19,NEUTRAFIX,SQCONTACT,9.00000000,9.00000000
2024-01-19,NEUTRAFIX,YANDEX,20.00000000,20.00000000
2024-01-19,NEUTRAFIX,KONSEL,2.00000000,2.00000000
2024-01-19,NEUTRAFIX,ASPIRO,1.00000000,1.00000000
2024-01-19,NEUTRAFIX,ASTCOM,3.00000000,3.00000000
2024-01-19,NEUTRAFIX,BOOKING.CO,1.00000000,1.00000000
2024-01-19,NEUTRAFIX,CAMSCANNER,139.00000000,139.00000000
2024-01-19,NEUTRAFIX,CSMTAN,3.00000000,3.00000000
2024-01-19,NEUTRAFIX,DININGCITY,4.00000000,4.00000000
2024-01-19,NEUTRAFIX,ERSCLINIC,22.00000000,22.00000000
2024-01-19,NEUTRAFIX,ETORO,8.00000000,8.00000000
2024-01-19,NEUTRAFIX,FINVEO,6.00000000,6.00000000
2024-01-19,NEUTRAFIX,FIVERR,1.00000000,1.00000000
2024-01-19,NEUTRAFIX,HAMURNI,18.00000000,18.00000000
2024-01-19,NEUTRAFIX,HCLOUD,750.00000000,750.00000000
2024-01-19,NEUTRAFIX,HCONNECT,32.00000000,32.00000000
2024-01-19,NEUTRAFIX,HNB,2.00000000,2.00000000
2024-01-19,NEUTRAFIX,HOYOVERSE,23.00000000,23.00000000
2024-01-19,NEUTRAFIX,IDPEXP,66.00000000,66.00000000
2024-01-19,NEUTRAFIX,IOU,3.00000000,3.00000000
2024-01-19,NEUTRAFIX,LUCKIN,4.00000000,4.00000000
2024-01-19,NEUTRAFIX,MICAZU,1.00000000,1.00000000
2024-01-19,NEUTRAFIX,MONTSMS,248.00000000,248.00000000
2024-01-19,NEUTRAFIX,MQL5,33.00000000,33.00000000
2024-01-19,NEUTRAFIX,MRFOX,1.00000000,1.00000000
2024-01-19,NEUTRAFIX,MYSTICSENS,1.00000000,1.00000000
2024-01-19,NEUTRAFIX,P2P(CD),1.00000000,1.00000000
2024-01-19,NEUTRAFIX,P2P(DK),3.00000000,3.00000000
2024-01-19,NEUTRAFIX,P2P(US),28.00000000,28.00000000
2024-01-19,NEUTRAFIX,PEARLABYSS,5.00000000,5.00000000
2024-01-19,NEUTRAFIX,PJMGAMPANG,1.00000000,1.00000000
2024-01-19,NEUTRAFIX,PROFINANSY,3.00000000,3.00000000
2024-01-19,NEUTRAFIX,RAKBANK,1.00000000,1.00000000
2024-01-19,NEUTRAFIX,SBIBNK,58.00000000,58.00000000
2024-01-19,NEUTRAFIX,SECURE,613.00000000,613.00000000
2024-01-19,NEUTRAFIX,SYMVIPWMT,21.00000000,21.00000000
2024-01-19,NEUTRAFIX,TIKTOK,27768.00000000,27768.00000000
2024-01-19,NEUTRAFIX,TOKOPEDIA,2.00000000,2.00000000
2024-01-19,NEUTRAFIX,TYHSMS,1.00000000,1.00000000
2024-01-19,NEUTRAFIX,UPBIT,2.00000000,2.00000000
2024-01-19,NEUTRAFIX,WTECH,14.00000000,14.00000000
2024-01-19,NEUTRAFIX,YESBNK,2.00000000,2.00000000
2024-01-19,NEUTRAFIX,ZARA,1.00000000,1.00000000
2024-01-19,NEUTRAFIX,ZARAONLINE,17.00000000,17.00000000
2024-01-19,NEUTRAFIX,AUTHMSG,541.00000000,541.00000000
2024-01-19,NEUTRAFIX,FACEBOOK,98.00000000,98.00000000
2024-01-19,GLYRY,NXCOMM,39.00000000,39.00000000
2024-01-19,GLYRY,OLAPARTY,5.00000000,5.00000000
2024-01-19,GLYRY,X,77.00000000,77.00000000
2024-01-19,MESSAGEBIRD,BEINSPORTS,65.00000000,65.00000000
2024-01-19,MESSAGEBIRD,VERIFY,3.00000000,3.00000000
2024-01-19,NEXMO,DUOLINGO,24.00000000,24.00000000
2024-01-19,NEXMO,FACEBOOK,238.00000000,238.00000000
2024-01-19,NEXMO,NATHOSPITA,2.00000000,2.00000000
2024-01-19,NEXMO,UOB,105.00000000,105.00000000
2024-01-19,RML,MARHABA,3.00000000,3.00000000
2024-01-19,SAP(P2P),P2P(IQ),30.00000000,30.00000000
2024-01-19,SAP(P2P),P2P(NL),41.00000000,41.00000000
2024-01-19,SILVERSTREET,OCBC,1300.00000000,1300.00000000
2024-01-19,TELESIGN,AMAZON,4.00000000,4.00000000
2024-01-19,TOG,ADP,12.00000000,12.00000000
2024-01-19,TOG,CCTIP,9.00000000,9.00000000
2024-01-19,TOG,DING,76.00000000,76.00000000
2024-01-19,TOG,EXPORTGENU,5.00000000,5.00000000
2024-01-19,TOG,EZOIC,3.00000000,3.00000000
2024-01-19,TOG,HB-2013050,239.00000000,239.00000000
2024-01-19,TOG,IPSOS,172.00000000,172.00000000
2024-01-19,TOG,JNJ,1.00000000,1.00000000
2024-01-19,TOG,LINKEDIN,3.00000000,3.00000000
2024-01-19,TOG,REAP,2.00000000,2.00000000
2024-01-19,TOG,SHELLOTP,354.00000000,354.00000000
2024-01-19,TOG,SUPERCELL,500.00000000,500.00000000
2024-01-19,TOG,UPWORK,35.00000000,35.00000000
2024-01-19,TOG,VIDIQ,1.00000000,1.00000000
2024-01-19,TWILIO,X,220.00000000,220.00000000
2024-01-19,WAVECELL,AGODA,60.00000000,60.00000000
2024-01-19,CLX,NESTLE,.00000000,.00000000
2024-01-19,CLX,WHATSAPP,.00000000,.00000000
2024-01-19,NEUTRAFIX,BPI-OTP,.00000000,.00000000
2024-01-19,NEUTRAFIX,CLUBMH,.00000000,.00000000
2024-01-19,NEUTRAFIX,P2P(INDO),.00000000,.00000000
2024-01-19,NEUTRAFIX,P2P(NZ),.00000000,.00000000
2024-01-19,NEUTRAFIX,PNBSMS,.00000000,.00000000
2024-01-19,NEUTRAFIX,SMSINFO,.00000000,.00000000
2024-01-19,NEUTRAFIX,TLWIFI,.00000000,.00000000
2024-01-19,NEUTRAFIX,TRANSFAST,.00000000,.00000000
2024-01-19,NEUTRAFIX,TWITTER,.00000000,.00000000
2024-01-19,NEUTRAFIX,UNHCR,.00000000,.00000000
2024-01-19,NEUTRAFIX,CLOUDOTP,.00000000,.00000000
2024-01-19,NEUTRAFIX,OKRU,.00000000,.00000000
2024-01-19,NEUTRAFIX,YON,.00000000,.00000000
2024-01-19,NEUTRAFIX,BANKTOCHKA,.00000000,.00000000
2024-01-19,NEUTRAFIX,CNINFO,.00000000,.00000000
2024-01-19,NEUTRAFIX,DOCQUITY,.00000000,.00000000
2024-01-19,NEUTRAFIX,DOCUSIGN,.00000000,.00000000
2024-01-19,NEUTRAFIX,ERICSSON,.00000000,.00000000
2024-01-19,NEUTRAFIX,FXTM,.00000000,.00000000
2024-01-19,NEUTRAFIX,GJMC,.00000000,.00000000
2024-01-19,NEUTRAFIX,HASHKEY,.00000000,.00000000
2024-01-19,NEUTRAFIX,HEYTAP,.00000000,.00000000
2024-01-19,NEUTRAFIX,ICS,.00000000,.00000000
2024-01-19,NEUTRAFIX,IHERB,.00000000,.00000000
2024-01-19,NEUTRAFIX,INDRIVE,.00000000,.00000000
2024-01-19,NEUTRAFIX,KOREANAIR,.00000000,.00000000
2024-01-19,NEUTRAFIX,LOCKO-BANK,.00000000,.00000000
2024-01-19,NEUTRAFIX,MAS,.00000000,.00000000
2024-01-19,NEUTRAFIX,NEXO,.00000000,.00000000
2024-01-19,NEUTRAFIX,NUMERO,.00000000,.00000000
2024-01-19,NEUTRAFIX,OSEND,.00000000,.00000000
2024-01-19,NEUTRAFIX,P2P(DE),.00000000,.00000000
2024-01-19,NEUTRAFIX,P2P(GH),.00000000,.00000000
2024-01-19,NEUTRAFIX,P2P(INDO),.00000000,.00000000
2024-01-19,NEUTRAFIX,P2P(LS),.00000000,.00000000
2024-01-19,NEUTRAFIX,PGSKII,.00000000,.00000000
2024-01-19,NEUTRAFIX,SAMSUNG,.00000000,.00000000
2024-01-19,NEUTRAFIX,SECOMTRAX,.00000000,.00000000
2024-01-19,NEUTRAFIX,SIGNAL,.00000000,.00000000
2024-01-19,NEUTRAFIX,SUTTI,.00000000,.00000000
2024-01-19,NEUTRAFIX,TKOTP,.00000000,.00000000
2024-01-19,NEUTRAFIX,VERIGATOR,.00000000,.00000000
2024-01-19,NEUTRAFIX,WAKIE,.00000000,.00000000
2024-01-19,NEUTRAFIX,ZIPHR,.00000000,.00000000
2024-01-19,NEUTRAFIX,BUMBLE,.00000000,.00000000
2024-01-19,NEUTRAFIX,HUAWEI,.00000000,.00000000
2024-01-19,NEUTRAFIX,MESSAGE,.00000000,.00000000
2024-01-19,NEUTRAFIX,VANTAGE,.00000000,.00000000
2024-01-19,GLYRY,HAGO,.00000000,.00000000
2024-01-19,LANCK TELECOM,GOOGLE,.00000000,.00000000
2024-01-19,MESSAGEBIRD,DBS BANK,.00000000,.00000000
2024-01-19,MESSAGEBIRD,DING,.00000000,.00000000
2024-01-19,MESSAGEBIRD,JDSMS,.00000000,.00000000
2024-01-19,MESSAGEBIRD,LENOVO,.00000000,.00000000
2024-01-19,MESSAGEBIRD,LIKEE,.00000000,.00000000
2024-01-19,MESSAGEBIRD,MESSAGEBIR,.00000000,.00000000
2024-01-19,NEXMO,DING,.00000000,.00000000
2024-01-19,NEXMO,TAOBAO,.00000000,.00000000
2024-01-19,SAP(P2P),P2P(BE),.00000000,.00000000
2024-01-19,SAP(P2P),P2P(ES),.00000000,.00000000
2024-01-19,SYNIVERSE,HELLOYO,.00000000,.00000000
2024-01-19,TOG,ALIPAY,.00000000,.00000000
2024-01-19,TOG,DEEL,.00000000,.00000000
2024-01-19,TOG,HEALTHBEAT,.00000000,.00000000
2024-01-19,TOG,NINELIFE,.00000000,.00000000
2024-01-19,TOG,RRESEARCH,.00000000,.00000000
2024-01-19,TOG,U7BUY,.00000000,.00000000
2024-01-19,TWILIO,VANTAGE,.00000000,.00000000
2024-01-20,CLX,FEDBNK,2.00000000,2.00000000
2024-01-20,CM.COM,HONOR,12.00000000,12.00000000
2024-01-20,NEUTRAFIX,BDO-OTP,5.00000000,5.00000000
2024-01-20,NEUTRAFIX,BPI,4.00000000,4.00000000
2024-01-20,NEUTRAFIX,CITIBANKSG,9.00000000,9.00000000
2024-01-20,NEUTRAFIX,GOOGLE,4161.00000000,4161.00000000
2024-01-20,NEUTRAFIX,IFAST,1.00000000,1.00000000
2024-01-20,NEUTRAFIX,IMO,5.00000000,5.00000000
2024-01-20,NEUTRAFIX,MANINTL,1.00000000,1.00000000
2024-01-20,NEUTRAFIX,NAVERZ,12.00000000,12.00000000
2024-01-20,NEUTRAFIX,P2P(PH),1.00000000,1.00000000
2024-01-20,NEUTRAFIX,PLVSMS,20.00000000,20.00000000
2024-01-20,NEUTRAFIX,SUBMAIL,6.00000000,6.00000000
2024-01-20,NEUTRAFIX,UBER,142.00000000,142.00000000
2024-01-20,NEUTRAFIX,HCLOUD,97.00000000,97.00000000
2024-01-20,NEUTRAFIX,ALERT,71.00000000,71.00000000
2024-01-20,NEUTRAFIX,ASTCOM,4.00000000,4.00000000
2024-01-20,NEUTRAFIX,BANKTOCHKA,3.00000000,3.00000000
2024-01-20,NEUTRAFIX,CHKMOB,34.00000000,34.00000000
2024-01-20,NEUTRAFIX,DIDI,24.00000000,24.00000000
2024-01-20,NEUTRAFIX,HAIDILAO,6.00000000,6.00000000
2024-01-20,NEUTRAFIX,IOU,2.00000000,2.00000000
2024-01-20,NEUTRAFIX,LINE,843.00000000,843.00000000
2024-01-20,NEUTRAFIX,MONESE,1.00000000,1.00000000
2024-01-20,NEUTRAFIX,MUSICADDER,1.00000000,1.00000000
2024-01-20,NEUTRAFIX,MUZZ,84.00000000,84.00000000
2024-01-20,NEUTRAFIX,MYHERITAGE,1.00000000,1.00000000
2024-01-20,NEUTRAFIX,NETFLIX,26563.00000000,26563.00000000
2024-01-20,NEUTRAFIX,NOWHEALTH,1.00000000,1.00000000
2024-01-20,NEUTRAFIX,OLX,2.00000000,2.00000000
2024-01-20,NEUTRAFIX,P2P(DE),3.00000000,3.00000000
2024-01-20,NEUTRAFIX,P2P(DK),1.00000000,1.00000000
2024-01-20,NEUTRAFIX,P2P(SA),3.00000000,3.00000000
2024-01-20,NEUTRAFIX,PAY2HOME,5.00000000,5.00000000
2024-01-20,NEUTRAFIX,POLE STAR,159.00000000,159.00000000
2024-01-20,NEUTRAFIX,PROFINANSY,4.00000000,4.00000000
2024-01-20,NEUTRAFIX,TRANSS,6.00000000,6.00000000
2024-01-20,NEUTRAFIX,UNICREDIT,1.00000000,1.00000000
2024-01-20,NEUTRAFIX,VIYA,20.00000000,20.00000000
2024-01-20,NEUTRAFIX,VSID,2.00000000,2.00000000
2024-01-20,NEUTRAFIX,WORLDREMIT,8.00000000,8.00000000
2024-01-20,NEUTRAFIX,WOWAPP,4.00000000,4.00000000
2024-01-20,NEUTRAFIX,ACMILAN,1.00000000,1.00000000
2024-01-20,NEUTRAFIX,MEILIAN,4.00000000,4.00000000
2024-01-20,NEUTRAFIX,SNAPCHAT,60.00000000,60.00000000
2024-01-20,NEXMO,FACEBOOK,397.00000000,397.00000000
2024-01-20,NEXMO,PUBG,1.00000000,1.00000000
2024-01-20,RML,EKCHAUFFEU,12.00000000,12.00000000
2024-01-20,RML,MARHABA,13.00000000,13.00000000
2024-01-20,SAP(P2P),DIGI,18.00000000,18.00000000
2024-01-20,SAP(P2P),P2P(SA),351.00000000,351.00000000
2024-01-20,SAP(P2P),P2P(SG),269.00000000,269.00000000
2024-01-20,SILVERSTREET,GE-LIFE,11.00000000,11.00000000
2024-01-20,TOG,AMAZON,32298.00000000,32298.00000000
2024-01-20,TOG,BIOMARK,2.00000000,2.00000000
2024-01-20,TOG,CONNECT,1416.00000000,1416.00000000
2024-01-20,TOG,LIV0TP,38.00000000,38.00000000
2024-01-20,TOG,MMSALERT,16.00000000,16.00000000
2024-01-20,TOG,MONOBANK,8.00000000,8.00000000
2024-01-20,TOG,NOTICE,393.00000000,393.00000000
2024-01-20,TOG,OKTA,691.00000000,691.00000000
2024-01-20,TOG,SCRABBLEGO,4.00000000,4.00000000
2024-01-20,TOG,UPOINT,2.00000000,2.00000000
2024-01-20,TWILIO,INLINE,2.00000000,2.00000000
2024-01-20,WAVECELL,AIASG,32.00000000,32.00000000
2024-01-20,CITIC,UNIONPAY,.00000000,.00000000
2024-01-20,CLX,ONESERVICE,.00000000,.00000000
2024-01-20,CLX,X,.00000000,.00000000
2024-01-20,NEUTRAFIX,BADOO,.00000000,.00000000
2024-01-20,NEUTRAFIX,CLOUDOTP,.00000000,.00000000
2024-01-20,NEUTRAFIX,DIGIBK,.00000000,.00000000
2024-01-20,NEUTRAFIX,INDIGO,.00000000,.00000000
2024-01-20,NEUTRAFIX,IONHLP,.00000000,.00000000
2024-01-20,NEUTRAFIX,LUCKIN,.00000000,.00000000
2024-01-20,NEUTRAFIX,MSVERIFY,.00000000,.00000000
2024-01-20,NEUTRAFIX,ONLINECITY,.00000000,.00000000
2024-01-20,NEUTRAFIX,SMARTLYNX,.00000000,.00000000
2024-01-20,NEUTRAFIX,YON,.00000000,.00000000
2024-01-20,NEUTRAFIX,HUAWEI,.00000000,.00000000
2024-01-20,NEUTRAFIX,LINE,.00000000,.00000000
2024-01-20,NEUTRAFIX,ALIPAY,.00000000,.00000000
2024-01-20,NEUTRAFIX,BABKA,.00000000,.00000000
2024-01-20,NEUTRAFIX,BANGKOKAIR,.00000000,.00000000
2024-01-20,NEUTRAFIX,BCHENGHIAN,.00000000,.00000000
2024-01-20,NEUTRAFIX,COINS.PH,.00000000,.00000000
2024-01-20,NEUTRAFIX,EXNESS,.00000000,.00000000
2024-01-20,NEUTRAFIX,EXPERTOPT,.00000000,.00000000
2024-01-20,NEUTRAFIX,HALLOAPP,.00000000,.00000000
2024-01-20,NEUTRAFIX,HCONNECT,.00000000,.00000000
2024-01-20,NEUTRAFIX,HNB,.00000000,.00000000
2024-01-20,NEUTRAFIX,HONOR,.00000000,.00000000
2024-01-20,NEUTRAFIX,KAKAO,.00000000,.00000000
2024-01-20,NEUTRAFIX,LUCKIN,.00000000,.00000000
2024-01-20,NEUTRAFIX,OSEND,.00000000,.00000000
2024-01-20,NEUTRAFIX,P2P(IN),.00000000,.00000000
2024-01-20,NEUTRAFIX,P2P(ZA),.00000000,.00000000
2024-01-20,NEUTRAFIX,PGSKII,.00000000,.00000000
2024-01-20,NEUTRAFIX,PGUVERCINI,.00000000,.00000000
2024-01-20,NEUTRAFIX,REDBUS,.00000000,.00000000
2024-01-20,NEUTRAFIX,ROBOFOREX,.00000000,.00000000
2024-01-20,NEUTRAFIX,SALESCANDY,.00000000,.00000000
2024-01-20,NEUTRAFIX,TRACYSYSTE,.00000000,.00000000
2024-01-20,NEUTRAFIX,TRANSFERM,.00000000,.00000000
2024-01-20,NEUTRAFIX,TWILIO,.00000000,.00000000
2024-01-20,NEUTRAFIX,VFS,.00000000,.00000000
2024-01-20,NEUTRAFIX,BATIKAIR,.00000000,.00000000
2024-01-20,NEUTRAFIX,TWITTER,.00000000,.00000000
2024-01-20,GLYRY,NXCOMM,.00000000,.00000000
2024-01-20,MESSAGEBIRD,VERIFY,.00000000,.00000000
2024-01-20,SAP(P2P),P2P(DE),.00000000,.00000000
2024-01-20,SAP(P2P),P2P(RU),.00000000,.00000000
2024-01-20,SYNIVERSE,KAKAOTALK,.00000000,.00000000
2024-01-20,TOG,ARRTUREST,.00000000,.00000000
2024-01-20,TOG,AUTELTECH,.00000000,.00000000
2024-01-20,TOG,BITRUE,.00000000,.00000000
2024-01-20,TOG,CENTERCODE,.00000000,.00000000
2024-01-20,TOG,CLASS101,.00000000,.00000000
2024-01-20,TOG,KLOOK,.00000000,.00000000
2024-01-20,TOG,MEXC,.00000000,.00000000
2024-01-20,TOG,PEARLABYSS,.00000000,.00000000
2024-01-20,TOG,REAP,.00000000,.00000000
2024-01-20,TOG,SUPERCELL,.00000000,.00000000
2024-01-20,TOG,VIDIQ,.00000000,.00000000
2024-01-21,NEUTRAFIX,HELLOYO,12.00000000,12.00000000
2024-01-21,NEUTRAFIX,MOCEN,3.00000000,3.00000000
2024-01-21,NEUTRAFIX,TBC SMS,6.00000000,6.00000000
2024-01-21,NEUTRAFIX,ADAPUNDI,1.00000000,1.00000000
2024-01-21,NEUTRAFIX,APPLE,39888.00000000,39888.00000000
2024-01-21,NEUTRAFIX,ASPIRE,87.00000000,87.00000000
2024-01-21,NEUTRAFIX,BJGUODU,1.00000000,1.00000000
2024-01-21,NEUTRAFIX,BLOCKCHAIN,3.00000000,3.00000000
2024-01-21,NEUTRAFIX,BNPFOR,5.00000000,5.00000000
2024-01-21,NEUTRAFIX,BOYAA,63.00000000,63.00000000
2024-01-21,NEUTRAFIX,FLYUNITED,95.00000000,95.00000000
2024-01-21,NEUTRAFIX,FXTM,1.00000000,1.00000000
2024-01-21,NEUTRAFIX,GJMC,1.00000000,1.00000000
2024-01-21,NEUTRAFIX,HCLOUD,560.00000000,560.00000000
2024-01-21,NEUTRAFIX,HOSTELWORL,7.00000000,7.00000000
2024-01-21,NEUTRAFIX,METAMAGNET,18.00000000,18.00000000
2024-01-21,NEUTRAFIX,NETS,19.00000000,19.00000000
2024-01-21,NEUTRAFIX,NEXO,9.00000000,9.00000000
2024-01-21,NEUTRAFIX,NHNCORP,7.00000000,7.00000000
2024-01-21,NEUTRAFIX,NIKE,39.00000000,39.00000000
2024-01-21,NEUTRAFIX,OSEND,5.00000000,5.00000000
2024-01-21,NEUTRAFIX,P2P(ES),2.00000000,2.00000000
2024-01-21,NEUTRAFIX,P2P(INDO),1.00000000,1.00000000
2024-01-21,NEUTRAFIX,P2P(US),17.00000000,17.00000000
2024-01-21,NEUTRAFIX,SALESCANDY,3.00000000,3.00000000
2024-01-21,NEUTRAFIX,SKRILL,60.00000000,60.00000000
2024-01-21,NEUTRAFIX,TXMSG,55.00000000,55.00000000
2024-01-21,NEUTRAFIX,WHATSAPP,2630.00000000,2630.00000000
2024-01-21,NEUTRAFIX,YOTIID,8.00000000,8.00000000
2024-01-21,NEUTRAFIX,ZEN,2.00000000,2.00000000
2024-01-21,NEUTRAFIX,DISCORD,80.00000000,80.00000000
2024-01-21,NEUTRAFIX,KAKAOTALK,52.00000000,52.00000000
2024-01-21,NEUTRAFIX,KOREANAIR,81.00000000,81.00000000
2024-01-21,NEUTRAFIX,MESSAGE,38.00000000,38.00000000
2024-01-21,NEUTRAFIX,MICROSOFT,8211.00000000,8211.00000000
2024-01-21,LANCK TELECOM,LTINBOX,33.00000000,33.00000000
2024-01-21,MESSAGEBIRD,JDSMS,1.00000000,1.00000000
2024-01-21,MESSAGEBIRD,LENOVO,4.00000000,4.00000000
2024-01-21,MESSAGEBIRD,TIKTOK,119.00000000,119.00000000
2024-01-21,MESSAGEBIRD,X,4.00000000,4.00000000
2024-01-21,NEXMO,SNAPCHAT,97.00000000,97.00000000
2024-01-21,NEXMO,SPLITWISE,3.00000000,3.00000000
2024-01-21,NEXMO,TINVIO,3.00000000,3.00000000
2024-01-21,NEXMO,VONAGEVF,47.00000000,47.00000000
2024-01-21,PAASOO,KSAKA,549.00000000,549.00000000
2024-01-21,SAP(P2P),P2P(KH),24.00000000,24.00000000
2024-01-21,SAP(P2P),P2P(MO),2.00000000,2.00000000
2024-01-21,SAP(P2P),P2P(SG),276.00000000,276.00000000
2024-01-21,SAP(P2P),P2P(TIMOR),60.00000000,60.00000000
2024-01-21,SILVERSTREET,CIMB BANK,46.00000000,46.00000000
2024-01-21,SYNIVERSE,INCOME,1.00000000,1.00000000
2024-01-21,SYNIVERSE,KAKAO,40.00000000,40.00000000
2024-01-21,TOG,CCTIP,6.00000000,6.00000000
2024-01-21,TOG,CCUSOTP,2.00000000,2.00000000
2024-01-21,TOG,DURCAL,17.00000000,17.00000000
2024-01-21,TOG,GOVGATEWAY,3.00000000,3.00000000
2024-01-21,TOG,HUAWEI,2.00000000,2.00000000
2024-01-21,TOG,QANTAS,81.00000000,81.00000000
2024-01-21,TOG,SHELLOTP,87.00000000,87.00000000
2024-01-21,TOG,SNAPCHAT,38.00000000,38.00000000
2024-01-21,TOG,WORLDLINE,5.00000000,5.00000000
2024-01-21,TWILIO,YAMAHAMOTO,1.00000000,1.00000000
2024-01-21,TWILIO,ZOOM,2.00000000,2.00000000
2024-01-21,WAVECELL,WECHAT,41.00000000,41.00000000
2024-01-21,CITIC,BOCHK,.00000000,.00000000
2024-01-21,CITIC,P2P(HK),.00000000,.00000000
2024-01-21,CITIC(P2P),P2P(KR),.00000000,.00000000
2024-01-21,CLX,FEDBNK,.00000000,.00000000
2024-01-21,CLX,WHATSAPP,.00000000,.00000000
2024-01-21,NEUTRAFIX,BPI,.00000000,.00000000
2024-01-21,NEUTRAFIX,BUMBLE,.00000000,.00000000
2024-01-21,NEUTRAFIX,UBER,.00000000,.00000000
2024-01-21,NEUTRAFIX,AEROFLOT,.00000000,.00000000
2024-01-21,NEUTRAFIX,AIRASIA,.00000000,.00000000
2024-01-21,NEUTRAFIX,ALFABANK,.00000000,.00000000
2024-01-21,NEUTRAFIX,BILDERLING,.00000000,.00000000
2024-01-21,NEUTRAFIX,BPCE,.00000000,.00000000
2024-01-21,NEUTRAFIX,BWSMS,.00000000,.00000000
2024-01-21,NEUTRAFIX,CHUBB GROU,.00000000,.00000000
2024-01-21,NEUTRAFIX,HEYTAP,.00000000,.00000000
2024-01-21,NEUTRAFIX,IDPEXP,.00000000,.00000000
2024-01-21,NEUTRAFIX,KAKAOTALK,.00000000,.00000000
2024-01-21,NEUTRAFIX,LUCKIN,.00000000,.00000000
2024-01-21,NEUTRAFIX,MIDEA,.00000000,.00000000
2024-01-21,NEUTRAFIX,MUSICADDER,.00000000,.00000000
2024-01-21,NEUTRAFIX,NOWHEALTH,.00000000,.00000000
2024-01-21,NEUTRAFIX,OLX,.00000000,.00000000
2024-01-21,NEUTRAFIX,OLYMPTRADE,.00000000,.00000000
2024-01-21,NEUTRAFIX,P2P(BJ),.00000000,.00000000
2024-01-21,NEUTRAFIX,P2P(DK),.00000000,.00000000
2024-01-21,NEUTRAFIX,QP1,.00000000,.00000000
2024-01-21,NEUTRAFIX,RABOBANK,.00000000,.00000000
2024-01-21,NEUTRAFIX,REDBUS,.00000000,.00000000
2024-01-21,NEUTRAFIX,RESTAURANT,.00000000,.00000000
2024-01-21,NEUTRAFIX,SCOOT,.00000000,.00000000
2024-01-21,NEUTRAFIX,TOPINFO,.00000000,.00000000
2024-01-21,NEUTRAFIX,TWILIO,.00000000,.00000000
2024-01-21,NEUTRAFIX,VERIGATOR,.00000000,.00000000
2024-01-21,NEUTRAFIX,XIAOMI,.00000000,.00000000
2024-01-21,NEUTRAFIX,ZARAONLINE,.00000000,.00000000
2024-01-21,NEUTRAFIX,BADOO,.00000000,.00000000
2024-01-21,NEUTRAFIX,RHBANK,.00000000,.00000000
2024-01-21,FACEBOOK,FACEBOOK,.00000000,.00000000
2024-01-21,NEXMO,BAND,.00000000,.00000000
2024-01-21,NEXMO,BOYAA,.00000000,.00000000
2024-01-21,NEXMO,GARENA,.00000000,.00000000
2024-01-21,NEXMO,NXSMS,.00000000,.00000000
2024-01-21,NEXMO,WHATSAPP,.00000000,.00000000
2024-01-21,SAP(P2P),P2P(KE),.00000000,.00000000
