Date,Partners,OA,Transactions,Transactions Delivered
2024-03-12,NEUTRAFIX,TIGER,15.00000000,15.00000000
2024-03-12,NEUTRAFIX,TRUECALLER,465.00000000,465.00000000
2024-03-12,NEUTRAFIX,TXMSG,32.00000000,32.00000000
2024-03-12,NEUTRAFIX,USTRAVELDO,143.00000000,143.00000000
2024-03-12,NEUTRAFIX,VEREMARK,13.00000000,13.00000000
2024-03-12,NEUTRAFIX,WHATBOX,1.00000000,1.00000000
2024-03-12,NEUTRAFIX,WHISPIR,32.00000000,32.00000000
2024-03-21,NEUTRAFIX,ALERT,.00000000,.00000000
2024-03-21,NEUTRAFIX,BOURSORAMA,.00000000,.00000000
2024-03-21,NEUTRAFIX,CAREEM,.00000000,.00000000
2024-03-21,NEUTRAFIX,CYBERARK,.00000000,.00000000
2024-03-21,NEUTRAFIX,DLS,.00000000,.00000000
2024-03-21,NEUTRAFIX,ERSCLINIC,.00000000,.00000000
2024-03-21,NEUTRAFIX,FINVEO,.00000000,.00000000
2024-03-21,NEUTRAFIX,HUAWEI,.00000000,.00000000
2024-03-21,NEUTRAFIX,LIV0TP,.00000000,.00000000
2024-03-21,NEUTRAFIX,NEXO,.00000000,.00000000
2024-03-21,NEUTRAFIX,PDC-ALERTS,.00000000,.00000000
2024-03-21,NEUTRAFIX,PUBG,.00000000,.00000000
2024-03-21,NEUTRAFIX,REWARDCARD,.00000000,.00000000
2024-03-21,NEUTRAFIX,SENAYAN,.00000000,.00000000
2024-03-21,NEUTRAFIX,SMSTO,.00000000,.00000000
2024-03-21,NEUTRAFIX,SYMVIPWMT,.00000000,.00000000
2024-03-21,NEUTRAFIX,THY AKADEM,.00000000,.00000000
2024-03-21,NEUTRAFIX,UPWORK,.00000000,.00000000
2024-03-21,NEUTRAFIX,VDESK,.00000000,.00000000
2024-03-21,NEUTRAFIX,WECHAT,.00000000,.00000000
2024-03-21,NEUTRAFIX,WESTERNU,.00000000,.00000000
2024-03-21,NEUTRAFIX,WHATBOX,.00000000,.00000000
2024-03-21,NEUTRAFIX,X,.00000000,.00000000
2024-03-21,NEUTRAFIX,XOXODY,.00000000,.00000000
2024-03-21,NEUTRAFIX,ZOHO,.00000000,.00000000
2024-03-16,NEUTRAFIX,BATIKAIR,314.00000000,314.00000000
2024-03-16,NEUTRAFIX,BIGOLIVE,19.00000000,19.00000000
2024-03-16,NEUTRAFIX,CGD,3.00000000,3.00000000
2024-03-16,NEUTRAFIX,DBS BANK,11.00000000,11.00000000
2024-03-16,NEUTRAFIX,FXTM,4.00000000,4.00000000
2024-03-16,NEUTRAFIX,HOYOVERSE,177.00000000,177.00000000
2024-03-16,NEUTRAFIX,IBKR,71.00000000,71.00000000
2024-03-16,NEUTRAFIX,JPMORGAN,29.00000000,29.00000000
2024-03-16,NEUTRAFIX,METAMAGNET,16.00000000,16.00000000
2024-03-16,NEUTRAFIX,MICROSOFT,29715.00000000,29715.00000000
2024-03-16,NEUTRAFIX,MUZZ,185.00000000,185.00000000
2024-03-16,NEUTRAFIX,NEXI,1.00000000,1.00000000
2024-03-16,NEUTRAFIX,NEXO,10.00000000,10.00000000
2024-03-16,NEUTRAFIX,ONEPLUS,2.00000000,2.00000000
2024-03-16,NEUTRAFIX,OTP,1.00000000,1.00000000
2024-03-16,NEUTRAFIX,P2P(PT),5.00000000,5.00000000
2024-03-16,NEUTRAFIX,POLE STAR,251.00000000,251.00000000
2024-03-16,NEUTRAFIX,POLIBELI,2.00000000,2.00000000
2024-03-16,NEUTRAFIX,RWG,126.00000000,126.00000000
2024-03-16,NEUTRAFIX,SNAPCHAT,1217.00000000,1217.00000000
2024-03-16,NEUTRAFIX,SODACREW,2.00000000,2.00000000
2024-03-16,NEUTRAFIX,SOULCHILL,1.00000000,1.00000000
2024-03-16,NEUTRAFIX,TIMEGATE,7.00000000,7.00000000
2024-03-16,NEUTRAFIX,TINDER,702.00000000,702.00000000
2024-03-16,NEUTRAFIX,TKOTP,3.00000000,3.00000000
2024-03-16,NEUTRAFIX,TRANSOCKS,6.00000000,6.00000000
2024-03-16,NEUTRAFIX,WEVERSE,22.00000000,22.00000000
2024-03-16,NEUTRAFIX,XT-GLOBAL,7.00000000,7.00000000
2024-03-16,NEUTRAFIX,ZARA,3.00000000,3.00000000
2024-03-18,NEUTRAFIX,BIOMARK,.00000000,.00000000
2024-03-18,NEUTRAFIX,BLACKCAT,.00000000,.00000000
2024-03-18,NEUTRAFIX,CITIBANKHK,.00000000,.00000000
2024-03-18,NEUTRAFIX,COINS.PH,.00000000,.00000000
2024-03-18,NEUTRAFIX,DIGIBK,.00000000,.00000000
2024-03-18,NEUTRAFIX,ENOSHARE,.00000000,.00000000
2024-03-18,NEUTRAFIX,EPICGAMES,.00000000,.00000000
2024-03-18,NEUTRAFIX,GETEMAIL-I,.00000000,.00000000
2024-03-18,NEUTRAFIX,GINEE,.00000000,.00000000
2024-03-18,NEUTRAFIX,GOOPTI,.00000000,.00000000
2024-03-18,NEUTRAFIX,GPSWOX,.00000000,.00000000
2024-03-18,NEUTRAFIX,INDRIVER,.00000000,.00000000
2024-03-18,NEUTRAFIX,INDUSB,.00000000,.00000000
2024-03-18,NEUTRAFIX,INFOBANK,.00000000,.00000000
2024-03-18,NEUTRAFIX,KAKAO,.00000000,.00000000
2024-03-18,NEUTRAFIX,KURJERZY.P,.00000000,.00000000
2024-03-18,NEUTRAFIX,KUVEYTTURK,.00000000,.00000000
2024-03-18,NEUTRAFIX,LASTMINUTE,.00000000,.00000000
2024-03-18,NEUTRAFIX,MERCKOTP,.00000000,.00000000
2024-03-18,NEUTRAFIX,MILLENNIUM,.00000000,.00000000
2024-03-18,NEUTRAFIX,MONEYX,.00000000,.00000000
2024-03-18,NEUTRAFIX,MYLEAD,.00000000,.00000000
2024-03-18,NEUTRAFIX,ONETIMECOD,.00000000,.00000000
2024-03-18,NEUTRAFIX,ORIFLAME,.00000000,.00000000
2024-03-18,NEUTRAFIX,PATREON,.00000000,.00000000
2024-03-18,NEUTRAFIX,QSMS,.00000000,.00000000
2024-03-18,NEUTRAFIX,SALESCANDY,.00000000,.00000000
2024-03-18,NEUTRAFIX,SMSCENTRE,.00000000,.00000000
2024-03-18,NEUTRAFIX,SQCONTACT,.00000000,.00000000
2024-03-18,NEUTRAFIX,STRADIVARI,.00000000,.00000000
2024-03-18,NEUTRAFIX,TIGER,.00000000,.00000000
2024-03-18,NEUTRAFIX,UBER,.00000000,.00000000
2024-03-18,NEUTRAFIX,VIYA,.00000000,.00000000
2024-03-19,NEUTRAFIX,AIASG,82.00000000,82.00000000
2024-03-19,NEUTRAFIX,AMEX,2.00000000,2.00000000
2024-03-19,NEUTRAFIX,AVERIS,23.00000000,23.00000000
2024-03-19,NEUTRAFIX,AXISBK,3.00000000,3.00000000
2024-03-19,NEUTRAFIX,BADOO,2919.00000000,2919.00000000
2024-03-19,NEUTRAFIX,BAYER,17.00000000,17.00000000
2024-03-19,NEUTRAFIX,BFH,1.00000000,1.00000000
2024-03-19,NEUTRAFIX,BINANCE,1298.00000000,1298.00000000
2024-03-19,NEUTRAFIX,BOURSORAMA,4.00000000,4.00000000
2024-03-19,NEUTRAFIX,BOYAA,13.00000000,13.00000000
2024-03-19,NEUTRAFIX,CHKMOB,13.00000000,13.00000000
2024-03-19,NEUTRAFIX,DHANBK,1.00000000,1.00000000
2024-03-19,NEUTRAFIX,DISNEYPLUS,14912.00000000,14912.00000000
2024-03-19,NEUTRAFIX,DLS,43.00000000,43.00000000
2024-03-19,NEUTRAFIX,DOCQUITY,343.00000000,343.00000000
2024-03-19,NEUTRAFIX,GODADDY,2.00000000,2.00000000
2024-03-19,NEUTRAFIX,KOREAGOV,3.00000000,3.00000000
2024-03-19,NEUTRAFIX,KSU,1.00000000,1.00000000
2024-03-19,NEUTRAFIX,LUVATAMY,30.00000000,30.00000000
2024-03-19,NEUTRAFIX,MONOBANK,2.00000000,2.00000000
2024-03-19,NEUTRAFIX,P2P(PT),4.00000000,4.00000000
2024-03-19,NEUTRAFIX,P2P(ZA),6.00000000,6.00000000
2024-03-19,NEUTRAFIX,POPCN,1.00000000,1.00000000
2024-03-19,NEUTRAFIX,PRACTO,4.00000000,4.00000000
2024-03-19,NEUTRAFIX,PUBG,5.00000000,5.00000000
2024-03-19,NEUTRAFIX,QTRAIRWAYS,645.00000000,645.00000000
2024-03-19,NEUTRAFIX,QUIPPER,1.00000000,1.00000000
2024-03-19,NEUTRAFIX,SONDER,1.00000000,1.00000000
2024-03-19,NEUTRAFIX,SPARD,2.00000000,2.00000000
2024-03-19,NEUTRAFIX,SPLITWISE,10.00000000,10.00000000
2024-03-19,NEUTRAFIX,SYNOLOGY,3.00000000,3.00000000
2024-03-19,NEUTRAFIX,TAPTAP,1.00000000,1.00000000
2024-03-19,NEUTRAFIX,TURKEYVISA,4.00000000,4.00000000
2024-03-19,NEUTRAFIX,UBA,16.00000000,16.00000000
2024-03-19,NEUTRAFIX,VDESK,8.00000000,8.00000000
2024-03-19,NEUTRAFIX,VIDIQ,2.00000000,2.00000000
2024-03-19,NEUTRAFIX,WEBGOLDCAR,8.00000000,8.00000000
2024-03-19,NEUTRAFIX,WEBMONEY,6.00000000,6.00000000
2024-03-19,NEUTRAFIX,WHATSAPP,296.00000000,296.00000000
2024-03-19,NEUTRAFIX,YCLOUD,13.00000000,13.00000000
2024-03-16,NEUTRAFIX,ACCESS,1.00000000,1.00000000
2024-03-16,NEUTRAFIX,AILMSG1,20.00000000,20.00000000
2024-03-16,NEUTRAFIX,ALHOSNAPP,2.00000000,2.00000000
2024-03-16,NEUTRAFIX,BINANCE,1505.00000000,1505.00000000
2024-03-16,NEUTRAFIX,BPCE,1.00000000,1.00000000
2024-03-16,NEUTRAFIX,BYBIT,108.00000000,108.00000000
2024-03-16,NEUTRAFIX,CITI,2.00000000,2.00000000
2024-03-16,NEUTRAFIX,DISCORD,11613.00000000,11613.00000000
2024-03-16,NEUTRAFIX,DISCOVERHK,8.00000000,8.00000000
2024-03-16,NEUTRAFIX,DISNEYPLUS,26511.00000000,26511.00000000
2024-03-16,NEUTRAFIX,DSV,19.00000000,19.00000000
2024-03-16,NEUTRAFIX,EPICGAMES,149.00000000,149.00000000
2024-03-16,NEUTRAFIX,GINEE,39.00000000,39.00000000
2024-03-16,NEUTRAFIX,GOVGATEWAY,1.00000000,1.00000000
2024-03-16,NEUTRAFIX,GRAB,2.00000000,2.00000000
2024-03-16,NEUTRAFIX,HEALTHBEAT,1.00000000,1.00000000
2024-03-16,NEUTRAFIX,KLOOK,426.00000000,426.00000000
2024-03-16,NEUTRAFIX,LENOVO,25.00000000,25.00000000
2024-03-16,NEUTRAFIX,LIKE,3.00000000,3.00000000
2024-03-16,NEUTRAFIX,LOCUSS,2.00000000,2.00000000
2024-03-16,NEUTRAFIX,MONOBANK,9.00000000,9.00000000
2024-03-16,NEUTRAFIX,NEOCRYPTO,9.00000000,9.00000000
2024-03-16,NEUTRAFIX,NETELLER,21.00000000,21.00000000
2024-03-16,NEUTRAFIX,NEWSFLARE,23.00000000,23.00000000
2024-03-16,NEUTRAFIX,OPSGENIE,1144.00000000,1144.00000000
2024-03-16,NEUTRAFIX,PINKFONG,3.00000000,3.00000000
2024-03-16,NEUTRAFIX,PPL,96.00000000,96.00000000
2024-03-16,NEUTRAFIX,SCBANK,1.00000000,1.00000000
2024-03-16,NEUTRAFIX,SUPERCELL,533.00000000,533.00000000
2024-03-16,NEUTRAFIX,SYMVIPMS,17.00000000,17.00000000
2024-03-16,NEUTRAFIX,SYMVIPWMT,2.00000000,2.00000000
2024-03-16,NEUTRAFIX,VANTAGE,14.00000000,14.00000000
2024-03-16,NEUTRAFIX,YALLACHAT,15.00000000,15.00000000
2024-03-16,NEUTRAFIX,YANDEX,442.00000000,442.00000000
2024-03-16,NEUTRAFIX,ADENA,.00000000,.00000000
2024-03-16,NEUTRAFIX,AONE,.00000000,.00000000
2024-03-16,NEUTRAFIX,ARUBA,.00000000,.00000000
2024-03-16,NEUTRAFIX,BAND,.00000000,.00000000
2024-03-16,NEUTRAFIX,BANGKOKAIR,.00000000,.00000000
2024-03-16,NEUTRAFIX,BCHAMPS,.00000000,.00000000
2024-03-16,NEUTRAFIX,CELERITY,.00000000,.00000000
2024-03-16,NEUTRAFIX,CHARGESINI,.00000000,.00000000
2024-03-16,NEUTRAFIX,COINS.PH,.00000000,.00000000
2024-03-16,NEUTRAFIX,COMBANK,.00000000,.00000000
2024-03-16,NEUTRAFIX,DININGCITY,.00000000,.00000000
2024-03-16,NEUTRAFIX,HOLLA,.00000000,.00000000
2024-03-16,NEUTRAFIX,IBKR,.00000000,.00000000
2024-03-16,NEUTRAFIX,MONOTP,.00000000,.00000000
2024-03-16,NEUTRAFIX,MYPLACE,.00000000,.00000000
2024-03-16,NEUTRAFIX,NEDBANK,.00000000,.00000000
2024-03-16,NEUTRAFIX,P2P(CH),.00000000,.00000000
2024-03-16,NEUTRAFIX,PDC-ALERTS,.00000000,.00000000
2024-03-16,NEUTRAFIX,PROFINANSY,.00000000,.00000000
2024-03-16,NEUTRAFIX,PROTON,.00000000,.00000000
2024-03-16,NEUTRAFIX,RLAX,.00000000,.00000000
2024-03-16,NEUTRAFIX,ROOMSTER,.00000000,.00000000
2024-03-16,NEUTRAFIX,ROYALTIZ,.00000000,.00000000
2024-03-16,NEUTRAFIX,SALESCANDY,.00000000,.00000000
2024-03-16,NEUTRAFIX,SAMSUNG,.00000000,.00000000
2024-03-16,NEUTRAFIX,SEYLAN BAN,.00000000,.00000000
2024-03-16,NEUTRAFIX,STANDARDBK,.00000000,.00000000
2024-03-16,NEUTRAFIX,STORMGAIN,.00000000,.00000000
2024-03-16,NEUTRAFIX,THY A.O.,.00000000,.00000000
2024-03-16,NEUTRAFIX,VERIGATOR,.00000000,.00000000
2024-03-16,NEUTRAFIX,VIBE,.00000000,.00000000
2024-03-16,NEUTRAFIX,WEBID,.00000000,.00000000
2024-03-16,NEUTRAFIX,WEVERSE,.00000000,.00000000
2024-03-16,NEUTRAFIX,WOWAPP,.00000000,.00000000
2024-03-16,NEUTRAFIX,YAMAHAMOTO,.00000000,.00000000
2024-03-10,NEUTRAFIX,UBER,.00000000,.00000000
2024-03-10,NEUTRAFIX,WEBONLINE,.00000000,.00000000
2024-03-11,NEUTRAFIX,ACMILAN,2.00000000,2.00000000
2024-03-11,NEUTRAFIX,ANADOLUJET,6.00000000,6.00000000
2024-03-11,NEUTRAFIX,ARES,2.00000000,2.00000000
2024-03-11,NEUTRAFIX,ASCENDEX,3.00000000,3.00000000
2024-03-11,NEUTRAFIX,BATIKAIR,315.00000000,315.00000000
2024-03-11,NEUTRAFIX,BPI-OTP,17.00000000,17.00000000
2024-03-11,NEUTRAFIX,CELERITY,1.00000000,1.00000000
2024-03-11,NEUTRAFIX,CLOUDACADE,3.00000000,3.00000000
2024-03-11,NEUTRAFIX,DISNEYPLUS,22588.00000000,22588.00000000
2024-03-11,NEUTRAFIX,DLS,36.00000000,36.00000000
2024-03-11,NEUTRAFIX,DOCQUITY,130.00000000,130.00000000
2024-03-11,NEUTRAFIX,GETEMAIL-I,3.00000000,3.00000000
2024-03-11,NEUTRAFIX,GRAB,11.00000000,11.00000000
2024-03-11,NEUTRAFIX,HALLOAPP,1.00000000,1.00000000
2024-03-11,NEUTRAFIX,HCONNECT,14.00000000,14.00000000
2024-03-11,NEUTRAFIX,HUAWEI,1871.00000000,1871.00000000
2024-03-11,NEUTRAFIX,JODI,7.00000000,7.00000000
2024-03-11,NEUTRAFIX,LGPLAY,18.00000000,18.00000000
2024-03-11,NEUTRAFIX,LINE,8411.00000000,8411.00000000
2024-03-11,NEUTRAFIX,MASTERCARD,4.00000000,4.00000000
2024-03-11,NEUTRAFIX,MCB,1.00000000,1.00000000
2024-03-11,NEUTRAFIX,MESSAGE,54.00000000,54.00000000
2024-03-11,NEUTRAFIX,METAMAGNET,22.00000000,22.00000000
2024-03-11,NEUTRAFIX,MITRADE,31.00000000,31.00000000
2024-03-11,NEUTRAFIX,MPAY,1.00000000,1.00000000
2024-03-11,NEUTRAFIX,NATHOSPITA,5.00000000,5.00000000
2024-03-11,NEUTRAFIX,NETELLER,12.00000000,12.00000000
2024-03-11,NEUTRAFIX,PAYSERA,1.00000000,1.00000000
2024-03-11,NEUTRAFIX,PHUNWALLET,2.00000000,2.00000000
2024-03-11,NEUTRAFIX,PROTON,6.00000000,6.00000000
2024-03-11,NEUTRAFIX,RHBANK,4.00000000,4.00000000
2024-03-11,NEUTRAFIX,ROBOFOREX,5.00000000,5.00000000
2024-03-11,NEUTRAFIX,SENTBE,171.00000000,171.00000000
2024-03-11,NEUTRAFIX,STATUSPAGE,7237.00000000,7237.00000000
2024-03-11,NEUTRAFIX,SYMVIPMS,12.00000000,12.00000000
2024-03-11,NEUTRAFIX,TKOTP,9.00000000,9.00000000
2024-03-11,NEUTRAFIX,TRANSFAST,21.00000000,21.00000000
2024-03-11,NEUTRAFIX,YAMAHAMOTO,567.00000000,567.00000000
2024-03-11,NEUTRAFIX,ABNAMRO,.00000000,.00000000
2024-03-11,NEUTRAFIX,ACCORALL,.00000000,.00000000
2024-03-11,NEUTRAFIX,AZAFINANCE,.00000000,.00000000
2024-03-11,NEUTRAFIX,BCHAMPS,.00000000,.00000000
2024-03-11,NEUTRAFIX,BDO-OTP,.00000000,.00000000
2024-03-11,NEUTRAFIX,BYBIT,.00000000,.00000000
2024-03-11,NEUTRAFIX,CLICKBANK,.00000000,.00000000
2024-03-11,NEUTRAFIX,DSV,.00000000,.00000000
2024-03-11,NEUTRAFIX,DUOLINGO,.00000000,.00000000
2024-03-11,NEUTRAFIX,EXPORTGENU,.00000000,.00000000
2024-03-11,NEUTRAFIX,FLYUNITED,.00000000,.00000000
2024-03-11,NEUTRAFIX,GARANTIBBV,.00000000,.00000000
2024-03-11,NEUTRAFIX,GROUPME,.00000000,.00000000
2024-03-11,NEUTRAFIX,HOLLA,.00000000,.00000000
2024-03-11,NEUTRAFIX,HUGHES,.00000000,.00000000
2024-03-11,NEUTRAFIX,INCORP,.00000000,.00000000
2024-03-11,NEUTRAFIX,INDIGO,.00000000,.00000000
2024-03-11,NEUTRAFIX,KLOOK,.00000000,.00000000
2024-03-11,NEUTRAFIX,LAAPP,.00000000,.00000000
2024-03-11,NEUTRAFIX,MOCEN,.00000000,.00000000
2024-03-11,NEUTRAFIX,MONTSMS,.00000000,.00000000
2024-03-11,NEUTRAFIX,NAVER,.00000000,.00000000
2024-03-11,NEUTRAFIX,NAVERZ,.00000000,.00000000
2024-03-11,NEUTRAFIX,NEXO,.00000000,.00000000
2024-03-11,NEUTRAFIX,NHSLOGIN,.00000000,.00000000
2024-03-11,NEUTRAFIX,OVO,.00000000,.00000000
2024-03-11,NEUTRAFIX,P2P(CH),.00000000,.00000000
2024-03-11,NEUTRAFIX,RBLBNK,.00000000,.00000000
2024-03-11,NEUTRAFIX,REWARDMEAP,.00000000,.00000000
2024-03-11,NEUTRAFIX,SCBANK,.00000000,.00000000
2024-03-11,NEUTRAFIX,SEYLAN BAN,.00000000,.00000000
2024-03-11,NEUTRAFIX,SHAREPARTY,.00000000,.00000000
2024-03-11,NEUTRAFIX,SHELLOTP,.00000000,.00000000
2024-03-11,NEUTRAFIX,SYNOLOGY,.00000000,.00000000
2024-03-11,NEUTRAFIX,TINVIO,.00000000,.00000000
2024-03-11,NEUTRAFIX,TIRANO-WIF,.00000000,.00000000
2024-03-11,NEUTRAFIX,TMMTMM,.00000000,.00000000
2024-03-11,NEUTRAFIX,VIVO,.00000000,.00000000
2024-03-11,NEUTRAFIX,WESTERNU,.00000000,.00000000
2024-03-11,NEUTRAFIX,YOUBIZ,.00000000,.00000000
2024-03-12,NEUTRAFIX,ARAB BANK,2.00000000,2.00000000
2024-03-12,NEUTRAFIX,ARAMEX,1.00000000,1.00000000
2024-03-12,NEUTRAFIX,BCHAMPS,28.00000000,28.00000000
2024-03-12,NEUTRAFIX,BIGOLIVE,16.00000000,16.00000000
2024-03-12,NEUTRAFIX,BLOCKCHAIN,26.00000000,26.00000000
2024-03-12,NEUTRAFIX,BOOKING.CO,1.00000000,1.00000000
2024-03-12,NEUTRAFIX,CASUMO,5.00000000,5.00000000
2024-03-12,NEUTRAFIX,CEBUPACIFI,1.00000000,1.00000000
2024-03-12,NEUTRAFIX,CGD,1.00000000,1.00000000
2024-03-12,NEUTRAFIX,CSMTAN,3.00000000,3.00000000
2024-03-12,NEUTRAFIX,CYBERARK,9.00000000,9.00000000
2024-03-12,NEUTRAFIX,DIDI,65.00000000,65.00000000
2024-03-12,NEUTRAFIX,FXTM,1.00000000,1.00000000
2024-03-12,NEUTRAFIX,GINEE,52.00000000,52.00000000
2024-03-12,NEUTRAFIX,HASHKEY,1.00000000,1.00000000
2024-03-12,NEUTRAFIX,HCLOUD,1279.00000000,1279.00000000
2024-03-12,NEUTRAFIX,HOSTELWORL,7.00000000,7.00000000
2024-03-12,NEUTRAFIX,HUAWEI,3099.00000000,3099.00000000
2024-03-12,NEUTRAFIX,INDRIVE,10.00000000,10.00000000
2024-03-12,NEUTRAFIX,IONOS,2.00000000,2.00000000
2024-03-12,NEUTRAFIX,KAKAO,93.00000000,93.00000000
2024-03-12,NEUTRAFIX,KUCOIN,14.00000000,14.00000000
2024-03-12,NEUTRAFIX,LGPLAY,14.00000000,14.00000000
2024-03-12,NEUTRAFIX,MEWE,2.00000000,2.00000000
2024-03-12,NEUTRAFIX,MICAZU,4.00000000,4.00000000
2024-03-12,NEUTRAFIX,MYSTICSENS,6.00000000,6.00000000
2024-03-12,NEUTRAFIX,P2P(ZA),14.00000000,14.00000000
2024-03-12,NEUTRAFIX,PAYONEER,640.00000000,640.00000000
2024-03-12,NEUTRAFIX,RELEANS,1.00000000,1.00000000
2024-03-12,NEUTRAFIX,SAUDIA,13.00000000,13.00000000
2024-03-12,NEUTRAFIX,SCBANK,4.00000000,4.00000000
2024-03-12,NEUTRAFIX,SKRILL,93.00000000,93.00000000
2024-03-12,NEUTRAFIX,SNAPCHAT,1421.00000000,1421.00000000
2024-03-12,NEUTRAFIX,SQFLTINFO,637.00000000,637.00000000
2024-03-12,NEUTRAFIX,TAOBAO,24.00000000,24.00000000
2024-03-12,NEUTRAFIX,TELCOIN,3.00000000,3.00000000
2024-03-12,NEUTRAFIX,TRACYSYSTE,34.00000000,34.00000000
2024-03-12,NEUTRAFIX,ZOOMCAR,6.00000000,6.00000000
2024-03-12,NEUTRAFIX,AIR LIQUID,.00000000,.00000000
2024-03-12,NEUTRAFIX,AUTELTECH,.00000000,.00000000
2024-03-12,NEUTRAFIX,BDO,.00000000,.00000000
2024-03-12,NEUTRAFIX,BINANCE,.00000000,.00000000
2024-03-12,NEUTRAFIX,BLIZZARD,.00000000,.00000000
2024-03-12,NEUTRAFIX,BOYAA,.00000000,.00000000
2024-03-12,NEUTRAFIX,CARNIVAL-U,.00000000,.00000000
2024-03-12,NEUTRAFIX,CARTA,.00000000,.00000000
2024-03-12,NEUTRAFIX,DANSKE BAN,.00000000,.00000000
2024-03-12,NEUTRAFIX,EASYID,.00000000,.00000000
2024-03-12,NEUTRAFIX,EMRSN,.00000000,.00000000
2024-03-12,NEUTRAFIX,GADDIN,.00000000,.00000000
2024-03-12,NEUTRAFIX,GEOF,.00000000,.00000000
2024-03-12,NEUTRAFIX,HONOR,.00000000,.00000000
2024-03-12,NEUTRAFIX,HSBC-RETAI,.00000000,.00000000
2024-03-12,NEUTRAFIX,IHERB,.00000000,.00000000
2024-03-12,NEUTRAFIX,JPMORGAN,.00000000,.00000000
2024-03-12,NEUTRAFIX,KOREANAIR,.00000000,.00000000
2024-03-12,NEUTRAFIX,MBC,.00000000,.00000000
2024-03-12,NEUTRAFIX,MITRADE,.00000000,.00000000
2024-03-12,NEUTRAFIX,QSMS,.00000000,.00000000
2024-03-12,NEUTRAFIX,RMLOTP,.00000000,.00000000
2024-03-12,NEUTRAFIX,SBICRD,.00000000,.00000000
2024-03-12,NEUTRAFIX,SCOOT,.00000000,.00000000
2024-03-12,NEUTRAFIX,SMSBUMP,.00000000,.00000000
2024-03-12,NEUTRAFIX,SOGOHK,.00000000,.00000000
2024-03-12,NEUTRAFIX,SOPHOS,.00000000,.00000000
2024-03-12,NEUTRAFIX,STASHAWAY,.00000000,.00000000
2024-03-12,NEUTRAFIX,T-BUSINESS,.00000000,.00000000
2024-03-12,NEUTRAFIX,TIMEGATE,.00000000,.00000000
2024-03-12,NEUTRAFIX,VIDEOID,.00000000,.00000000
2024-03-12,NEUTRAFIX,VIETJETAIR,.00000000,.00000000
2024-03-12,NEUTRAFIX,VONAGEVF,.00000000,.00000000
2024-03-22,NEUTRAFIX,ALFABANK,.00000000,.00000000
2024-03-22,NEUTRAFIX,ALLOCAB,.00000000,.00000000
2024-03-22,NEUTRAFIX,AUTHY,.00000000,.00000000
2024-03-22,NEUTRAFIX,BBWID,.00000000,.00000000
2024-03-22,NEUTRAFIX,BUMBLE,.00000000,.00000000
2024-03-22,NEUTRAFIX,CANVA,.00000000,.00000000
2024-03-22,NEUTRAFIX,CHARGEPLUS,.00000000,.00000000
2024-03-22,NEUTRAFIX,DHL,.00000000,.00000000
2024-03-22,NEUTRAFIX,DIGDIR,.00000000,.00000000
2024-03-22,NEUTRAFIX,EIKA-BANKI,.00000000,.00000000
2024-03-22,NEUTRAFIX,HDFCBK,.00000000,.00000000
2024-03-22,NEUTRAFIX,HNB,.00000000,.00000000
2024-03-22,NEUTRAFIX,HUAWEI,.00000000,.00000000
2024-03-22,NEUTRAFIX,IGLOOWORKS,.00000000,.00000000
2024-03-22,NEUTRAFIX,INSTASHOP,.00000000,.00000000
2024-03-22,NEUTRAFIX,IPSOS,.00000000,.00000000
2024-03-22,NEUTRAFIX,JPMORGAN,.00000000,.00000000
2024-03-22,NEUTRAFIX,LENOVO,.00000000,.00000000
2024-03-22,NEUTRAFIX,LIV0TP,.00000000,.00000000
2024-03-22,NEUTRAFIX,LIVEXP,.00000000,.00000000
2024-03-22,NEUTRAFIX,MONOBANK,.00000000,.00000000
2024-03-22,NEUTRAFIX,NAVER,.00000000,.00000000
2024-03-22,NEUTRAFIX,NEDBANK,.00000000,.00000000
2024-03-22,NEUTRAFIX,OSEND,.00000000,.00000000
2024-03-22,NEUTRAFIX,PICSEE,.00000000,.00000000
2024-03-22,NEUTRAFIX,RLAX,.00000000,.00000000
2024-03-22,NEUTRAFIX,SENTBE,.00000000,.00000000
2024-03-22,NEUTRAFIX,SHAREPARTY,.00000000,.00000000
2024-03-22,NEUTRAFIX,SHELLOTP,.00000000,.00000000
2024-03-22,NEUTRAFIX,STRIPE,.00000000,.00000000
2024-03-22,NEUTRAFIX,SYMVIP,.00000000,.00000000
2024-03-22,NEUTRAFIX,SYMVIPMS,.00000000,.00000000
2024-03-22,NEUTRAFIX,TINDER,.00000000,.00000000
2024-03-22,NEUTRAFIX,WOWAPP,.00000000,.00000000
2024-03-22,NEUTRAFIX,YAHOO,.00000000,.00000000
2024-03-22,NEUTRAFIX,YUBO,.00000000,.00000000
2024-03-17,NEUTRAFIX,JCA,1.00000000,1.00000000
2024-03-17,NEUTRAFIX,KEEPER,2.00000000,2.00000000
2024-03-17,NEUTRAFIX,KOREANAIR,67.00000000,67.00000000
2024-03-17,NEUTRAFIX,PGSKII,64.00000000,64.00000000
2024-03-17,NEUTRAFIX,PRUDENTIAL,10.00000000,10.00000000
2024-03-17,NEUTRAFIX,PUBG,9.00000000,9.00000000
2024-03-17,NEUTRAFIX,RABOBANK,3.00000000,3.00000000
2024-03-17,NEUTRAFIX,RUMBO,2.00000000,2.00000000
2024-03-17,NEUTRAFIX,SEARATES,3.00000000,3.00000000
