Date,Partners,OA,Transactions,Transactions Delivered
2024-02-18,NEUTRAFIX,NEOCRYPTO,.00000000,.00000000
2024-02-18,NEUTRAFIX,AMYLEA,.00000000,.00000000
2024-02-18,NEUTRAFIX,BABKA,.00000000,.00000000
2024-02-18,NEUTRAFIX,BINANCE,.00000000,.00000000
2024-02-18,NEUTRAFIX,BOOKING,.00000000,.00000000
2024-02-18,NEUTRAFIX,BYBIT,.00000000,.00000000
2024-02-18,NEUTRAFIX,CEBUPACIFI,.00000000,.00000000
2024-02-18,NEUTRAFIX,CHUBB GROU,.00000000,.00000000
2024-02-18,NEUTRAFIX,COINS.PH,.00000000,.00000000
2024-02-18,NEUTRAFIX,EQUTAS,.00000000,.00000000
2024-02-18,NEUTRAFIX,HASHKEY,.00000000,.00000000
2024-02-18,NEUTRAFIX,HCONNECT,.00000000,.00000000
2024-02-18,NEUTRAFIX,IBBL,.00000000,.00000000
2024-02-18,NEUTRAFIX,LEGICCODE,.00000000,.00000000
2024-02-18,NEUTRAFIX,LINE,.00000000,.00000000
2024-02-18,NEUTRAFIX,LUXWATCHSU,.00000000,.00000000
2024-02-18,NEUTRAFIX,NATHOSPITA,.00000000,.00000000
2024-02-18,NEUTRAFIX,NETELLER,.00000000,.00000000
2024-02-18,NEUTRAFIX,NEXO,.00000000,.00000000
2024-02-18,NEUTRAFIX,OPPO,.00000000,.00000000
2024-02-18,NEUTRAFIX,PINJAMANIA,.00000000,.00000000
2024-02-18,NEUTRAFIX,RABOBANK,.00000000,.00000000
2024-02-18,NEUTRAFIX,SCOOT,.00000000,.00000000
2024-02-18,NEUTRAFIX,SHOPEE,.00000000,.00000000
2024-02-18,NEUTRAFIX,SKRILL,.00000000,.00000000
2024-02-18,NEUTRAFIX,VALIRAM,.00000000,.00000000
2024-02-18,NEUTRAFIX,VIBER,.00000000,.00000000
2024-02-18,NEUTRAFIX,X,.00000000,.00000000
2024-02-18,NEUTRAFIX,YAMAHAMOTO,.00000000,.00000000
2024-02-18,NEUTRAFIX,APPLE,.00000000,.00000000
2024-02-18,NEUTRAFIX,BIGO,.00000000,.00000000
2024-02-18,NEUTRAFIX,BUMBLE,.00000000,.00000000
2024-02-18,NEUTRAFIX,TIKTOK,.00000000,.00000000
2024-02-18,NEUTRAFIX,TWILIO,.00000000,.00000000
2024-02-18,NEUTRAFIX,VISTAR,.00000000,.00000000
2024-02-18,GLYRY,QSMS,.00000000,.00000000
2024-02-18,LANCK TELECOM,HELLOYO,.00000000,.00000000
2024-02-18,MESSAGEBIRD,FACEBOOK,.00000000,.00000000
2024-02-18,MESSAGEBIRD,HCLOUD,.00000000,.00000000
2024-02-18,NEXMO,CLOPEN,.00000000,.00000000
2024-02-18,SAP(P2P),P2P(UK),.00000000,.00000000
2024-02-18,TWILIO,VANTAGE,.00000000,.00000000
2024-02-18,TWILIO,X,.00000000,.00000000
2024-02-19,AXIATA,X,1.00000000,1.00000000
2024-02-19,CITIC,CMHK,1.00000000,1.00000000
2024-02-19,CITIC,SAIC,5.00000000,5.00000000
2024-02-19,CM.COM,LAZADA,1.00000000,1.00000000
2024-02-19,NEUTRAFIX,BANGGOOD,13.00000000,13.00000000
2024-02-19,NEUTRAFIX,BUMBLE,1081.00000000,1081.00000000
2024-02-19,NEUTRAFIX,DIGIBK,118.00000000,118.00000000
2024-02-19,NEUTRAFIX,HEYTAP,12.00000000,12.00000000
2024-02-19,NEUTRAFIX,KAKAO,22.00000000,22.00000000
2024-02-19,NEUTRAFIX,KICKAVENUE,6.00000000,6.00000000
2024-02-19,NEUTRAFIX,LOCUSS,10.00000000,10.00000000
2024-02-19,NEUTRAFIX,MMSALERT,22.00000000,22.00000000
2024-02-19,NEUTRAFIX,MSCOMMERCE,4.00000000,4.00000000
2024-02-19,NEUTRAFIX,NEWSDOG,14.00000000,14.00000000
2024-02-19,NEUTRAFIX,ORACLE,23.00000000,23.00000000
2024-02-19,NEUTRAFIX,QANTAS,85.00000000,85.00000000
2024-02-19,NEUTRAFIX,RESTAURANT,1.00000000,1.00000000
2024-02-19,NEUTRAFIX,SNAPCHAT,92.00000000,92.00000000
2024-02-19,NEUTRAFIX,SQCONTACT,8.00000000,8.00000000
2024-02-19,NEUTRAFIX,STOWYOURBA,3.00000000,3.00000000
2024-02-19,NEUTRAFIX,UBER,206.00000000,206.00000000
2024-02-19,NEUTRAFIX,ANEXTBANK,2.00000000,2.00000000
2024-02-19,NEUTRAFIX,ASCENDEX,12.00000000,12.00000000
2024-02-19,NEUTRAFIX,AXAGLOBALH,2.00000000,2.00000000
2024-02-19,NEUTRAFIX,BIP,64.00000000,64.00000000
2024-02-19,NEUTRAFIX,BLOFIN,3.00000000,3.00000000
2024-02-19,NEUTRAFIX,BOX,14.00000000,14.00000000
2024-02-19,NEUTRAFIX,DAHANSMS,45.00000000,45.00000000
2024-02-19,NEUTRAFIX,HAIDILAO,3504.00000000,3504.00000000
2024-02-19,NEUTRAFIX,HELLOYO,5.00000000,5.00000000
2024-02-19,NEUTRAFIX,HONOR,19.00000000,19.00000000
2024-02-19,NEUTRAFIX,KLOOK,404.00000000,404.00000000
2024-02-19,NEUTRAFIX,LINE,639.00000000,639.00000000
2024-02-19,NEUTRAFIX,LIVE ON,4.00000000,4.00000000
2024-02-19,NEUTRAFIX,NETELLER,5.00000000,5.00000000
2024-02-19,NEUTRAFIX,OPPO,62.00000000,62.00000000
2024-02-19,NEUTRAFIX,OPSGENIE,850.00000000,850.00000000
2024-02-19,NEUTRAFIX,ROBOFOREX,6.00000000,6.00000000
2024-02-19,NEUTRAFIX,SYMVIP,5.00000000,5.00000000
2024-02-19,NEUTRAFIX,SYMVIPWMT,32.00000000,32.00000000
2024-02-19,NEUTRAFIX,TRANSS,2.00000000,2.00000000
2024-02-19,NEUTRAFIX,TRUECALLER,510.00000000,510.00000000
2024-02-19,NEUTRAFIX,TVSDIGITAL,10.00000000,10.00000000
2024-02-19,NEUTRAFIX,UBISOFT,5.00000000,5.00000000
2024-02-19,NEUTRAFIX,WEBMONEY,8.00000000,8.00000000
2024-02-19,NEUTRAFIX,X,163.00000000,163.00000000
2024-02-19,NEUTRAFIX,YOTIID,4.00000000,4.00000000
2024-02-19,NEUTRAFIX,ZARA,1.00000000,1.00000000
2024-02-19,NEUTRAFIX,AUTHMSG,548.00000000,548.00000000
2024-02-19,NEUTRAFIX,BITDEER,5.00000000,5.00000000
2024-02-19,NEUTRAFIX,MESSAGE,133.00000000,133.00000000
2024-02-19,NEUTRAFIX,TWILIO,3.00000000,3.00000000
2024-02-19,NEUTRAFIX,X,4.00000000,4.00000000
2024-02-19,NEUTRAFIX,ZEN,3.00000000,3.00000000
2024-02-19,GLYRY,HUAWEI,3.00000000,3.00000000
2024-02-19,KAYEYRA,X,4.00000000,4.00000000
2024-02-19,LANCK TELECOM,BIGO,6.00000000,6.00000000
2024-02-19,LANCK TELECOM,LARK,74.00000000,74.00000000
2024-02-19,MESSAGEBIRD,DBS BANK,489.00000000,489.00000000
2024-02-19,NEXMO,CONNECTIVE,1.00000000,1.00000000
2024-02-19,NEXMO,KAKAOTALK,26.00000000,26.00000000
2024-02-19,NEXMO,LAAPP,1.00000000,1.00000000
2024-02-19,SAP(P2P),P2P(IT),6.00000000,6.00000000
2024-02-19,SAP(P2P),P2P(PK),8.00000000,8.00000000
2024-02-19,SYNIVERSE,HELLOYO,14.00000000,14.00000000
2024-02-19,CLX,KLM,.00000000,.00000000
2024-02-19,CLX,STAYG,.00000000,.00000000
2024-02-19,CLX,ZARAONLINE,.00000000,.00000000
2024-02-19,CM.COM,HUAWEI,.00000000,.00000000
2024-02-19,NEUTRAFIX,ABBOTT,.00000000,.00000000
2024-02-19,NEUTRAFIX,BADOO,.00000000,.00000000
2024-02-19,NEUTRAFIX,BLOFIN,.00000000,.00000000
2024-02-19,NEUTRAFIX,CIB,.00000000,.00000000
2024-02-19,NEUTRAFIX,CIGNA,.00000000,.00000000
2024-02-19,NEUTRAFIX,ELELIVE,.00000000,.00000000
2024-02-19,NEUTRAFIX,GLOVO,.00000000,.00000000
2024-02-19,NEUTRAFIX,HDFCBK,.00000000,.00000000
2024-02-19,NEUTRAFIX,INDRIVE,.00000000,.00000000
2024-02-19,NEUTRAFIX,INTUIT,.00000000,.00000000
2024-02-19,NEUTRAFIX,IOU,.00000000,.00000000
2024-02-19,NEUTRAFIX,KONSEL,.00000000,.00000000
2024-02-19,NEUTRAFIX,LIVCAN,.00000000,.00000000
2024-02-19,NEUTRAFIX,MSVERIFY,.00000000,.00000000
2024-02-19,NEUTRAFIX,PDC-ALERTS,.00000000,.00000000
2024-02-19,NEUTRAFIX,PEARLABYSS,.00000000,.00000000
2024-02-19,NEUTRAFIX,TAOBAO,.00000000,.00000000
2024-02-19,NEUTRAFIX,TBC SMS,.00000000,.00000000
2024-02-19,NEUTRAFIX,TLWIFI,.00000000,.00000000
2024-02-19,NEUTRAFIX,WIFIPASS,.00000000,.00000000
2024-02-19,NEUTRAFIX,IWAY,.00000000,.00000000
2024-02-19,NEUTRAFIX,ASPIRO,.00000000,.00000000
2024-02-19,NEUTRAFIX,BADOO,.00000000,.00000000
2024-02-19,NEUTRAFIX,BINANCE,.00000000,.00000000
2024-02-19,NEUTRAFIX,BYTEPLUS,.00000000,.00000000
2024-02-19,NEUTRAFIX,FEISHU,.00000000,.00000000
2024-02-19,NEUTRAFIX,GARENA,.00000000,.00000000
2024-02-19,NEUTRAFIX,HALLOAPP,.00000000,.00000000
2024-02-19,NEUTRAFIX,INDUSB,.00000000,.00000000
2024-02-19,NEUTRAFIX,KOREAGOV,.00000000,.00000000
2024-02-19,NEUTRAFIX,MIDEA,.00000000,.00000000
2024-02-19,NEUTRAFIX,MINORHOTEL,.00000000,.00000000
2024-02-19,NEUTRAFIX,MOBISH,.00000000,.00000000
2024-02-19,NEUTRAFIX,NATHOSPITA,.00000000,.00000000
2024-02-19,NEUTRAFIX,NHNCORP,.00000000,.00000000
2024-02-19,NEUTRAFIX,OKCUPID,.00000000,.00000000
2024-02-19,NEUTRAFIX,PINJAMANIA,.00000000,.00000000
2024-02-19,NEUTRAFIX,SCOOT,.00000000,.00000000
2024-02-19,NEUTRAFIX,TRANSOCKS,.00000000,.00000000
2024-02-19,NEUTRAFIX,WESTERNU,.00000000,.00000000
2024-02-19,NEUTRAFIX,YOOMONEY,.00000000,.00000000
2024-02-19,NEUTRAFIX,BLOCKCHAIN,.00000000,.00000000
2024-02-19,NEUTRAFIX,BUMBLE,.00000000,.00000000
2024-02-19,NEUTRAFIX,CEBUPACIFI,.00000000,.00000000
2024-02-19,NEUTRAFIX,LIKE,.00000000,.00000000
2024-02-19,NEUTRAFIX,MSVERIFY,.00000000,.00000000
2024-02-19,NEUTRAFIX,SENTBE,.00000000,.00000000
2024-02-19,D-TESTELLIUM_TS,MONEXT1,.00000000,.00000000
2024-02-19,MESSAGEBIRD,HCLOUD,.00000000,.00000000
2024-02-19,NEXMO,CIGNA,.00000000,.00000000
2024-02-19,PAASOO,KSAKA,.00000000,.00000000
2024-02-19,RML,FLYDUBAI,.00000000,.00000000
2024-02-19,RML,MARHABA,.00000000,.00000000
2024-02-19,SAP(P2P),X,.00000000,.00000000
2024-02-19,SILVERSTREET,BOS,.00000000,.00000000
2024-02-20,CITIC,SAIC,15.00000000,15.00000000
2024-02-20,CLX,KLM,30.00000000,30.00000000
2024-02-20,CLX,SINCHVERIF,1298.00000000,1298.00000000
2024-02-20,CLX,ZARAONLINE,30.00000000,30.00000000
2024-02-20,CM.COM,PHONE CODE,20.00000000,20.00000000
2024-02-20,NEUTRAFIX,AMAZON,105.00000000,105.00000000
2024-02-20,NEUTRAFIX,CENTBK,1.00000000,1.00000000
2024-02-20,NEUTRAFIX,DMGUEST,12.00000000,12.00000000
2024-02-20,NEUTRAFIX,GOLFCLASH,28.00000000,28.00000000
2024-02-20,NEUTRAFIX,IBKR,36.00000000,36.00000000
2024-02-20,NEUTRAFIX,LARK,42.00000000,42.00000000
2024-02-20,NEUTRAFIX,P2P(AT),2.00000000,2.00000000
2024-02-20,NEUTRAFIX,SHAREPARTY,52.00000000,52.00000000
2024-02-20,NEUTRAFIX,SMETRIC,3.00000000,3.00000000
2024-02-20,NEUTRAFIX,SMSAUTH,5.00000000,5.00000000
2024-02-20,NEUTRAFIX,SONY,2.00000000,2.00000000
2024-02-20,NEUTRAFIX,STRIPE,238.00000000,238.00000000
2024-02-20,NEUTRAFIX,UPWORK,39.00000000,39.00000000
2024-02-20,NEUTRAFIX,CASUMO,2.00000000,2.00000000
2024-02-20,NEUTRAFIX,ADP,30.00000000,30.00000000
2024-02-20,NEUTRAFIX,ASCENDEX,2.00000000,2.00000000
2024-02-20,NEUTRAFIX,AUTHMSG,22272.00000000,22272.00000000
2024-02-20,NEUTRAFIX,BABKA,5.00000000,5.00000000
2024-02-20,NEUTRAFIX,BOOKING,2.00000000,2.00000000
2024-02-20,NEUTRAFIX,BOX,18.00000000,18.00000000
2024-02-20,NEUTRAFIX,BULLIONSTA,3.00000000,3.00000000
2024-02-20,NEUTRAFIX,BYTEPLUS,3.00000000,3.00000000
2024-02-20,NEUTRAFIX,CEBUPACIFI,2.00000000,2.00000000
2024-02-20,NEUTRAFIX,CONNECT,10.00000000,10.00000000
2024-02-20,NEUTRAFIX,DOCQUITY,166.00000000,166.00000000
2024-02-20,NEUTRAFIX,EPICGAMES,55.00000000,55.00000000
2024-02-20,NEUTRAFIX,EQUTAS,2.00000000,2.00000000
2024-02-20,NEUTRAFIX,ERICSSON,7.00000000,7.00000000
2024-02-20,NEUTRAFIX,HAIDILAO,294.00000000,294.00000000
2024-02-20,NEUTRAFIX,HAMURNI,10.00000000,10.00000000
2024-02-20,NEUTRAFIX,MANINTL,4.00000000,4.00000000
2024-02-20,NEUTRAFIX,MUSE,7.00000000,7.00000000
2024-02-20,NEUTRAFIX,STANDARDBK,3.00000000,3.00000000
2024-02-20,NEUTRAFIX,SYFE,1.00000000,1.00000000
2024-02-20,NEUTRAFIX,TBCCERDAS,6.00000000,6.00000000
2024-02-20,NEUTRAFIX,TINKOFF,224.00000000,224.00000000
2024-02-20,NEUTRAFIX,UNICREDIT,2.00000000,2.00000000
2024-02-20,NEUTRAFIX,WELTRADE,1.00000000,1.00000000
2024-02-20,NEUTRAFIX,WESTERNU,59.00000000,59.00000000
2024-02-20,NEUTRAFIX,WILAS,2.00000000,2.00000000
2024-02-20,NEUTRAFIX,EXNESS,1.00000000,1.00000000
2024-02-20,NEUTRAFIX,KAKAOTALK,84.00000000,84.00000000
2024-02-20,NEUTRAFIX,STRAVA,10.00000000,10.00000000
2024-02-20,NEUTRAFIX,TIKTOK,11.00000000,11.00000000
2024-02-20,NEUTRAFIX,TWILIO,2.00000000,2.00000000
2024-02-20,GLYRY,TIKTOK,1116.00000000,1116.00000000
2024-02-20,LANCK TELECOM,TIKTOK,559.00000000,559.00000000
2024-02-20,LANCK TELECOM,YOLLA,29.00000000,29.00000000
2024-02-20,MESSAGEBIRD,ATTENZA,3.00000000,3.00000000
2024-02-20,MESSAGEBIRD,HCLOUD,1.00000000,1.00000000
2024-02-20,NEXMO,CLOPEN,4.00000000,4.00000000
2024-02-20,NEXMO,IBKR,24.00000000,24.00000000
2024-02-18,LANCK TELECOM,LTINBOX,62.00000000,62.00000000
2024-02-18,NEXMO,KAKAOTALK,27.00000000,27.00000000
2024-02-18,NEXMO,NATHOSPITA,4.00000000,4.00000000
2024-02-18,NEXMO,PAYONEER,16.00000000,16.00000000
2024-02-18,NEXMO,UOB,56.00000000,56.00000000
2024-02-18,NEXMO,VONAGEVF,28.00000000,28.00000000
2024-02-18,SILVERSTREET,OCBC,449.00000000,449.00000000
2024-02-18,SYNIVERSE,BIGO,123.00000000,123.00000000
2024-02-18,TOG,OKTA,9.00000000,9.00000000
2024-02-18,CM.COM,TABLECHECK,.00000000,.00000000
2024-02-18,NEUTRAFIX,AMWAY,.00000000,.00000000
2024-02-18,NEUTRAFIX,APTOS,.00000000,.00000000
2024-02-18,NEUTRAFIX,BLIZZARD,.00000000,.00000000
2024-02-18,NEUTRAFIX,CASETIFY,.00000000,.00000000
2024-02-18,NEUTRAFIX,CELERITY,.00000000,.00000000
2024-02-18,NEUTRAFIX,DURCAL,.00000000,.00000000
2024-02-18,NEUTRAFIX,MMSALERT,.00000000,.00000000
2024-02-18,NEUTRAFIX,OBILET,.00000000,.00000000
2024-02-18,NEUTRAFIX,PRIVATBANK,.00000000,.00000000
2024-02-18,NEUTRAFIX,SAUDIA,.00000000,.00000000
2024-02-18,NEUTRAFIX,SCRUFF,.00000000,.00000000
2024-02-18,NEUTRAFIX,SENAYAN,.00000000,.00000000
2024-02-18,NEUTRAFIX,VIBER,.00000000,.00000000
2024-02-18,NEUTRAFIX,ALERT,.00000000,.00000000
2024-02-18,NEUTRAFIX,AUSIMMPRO,.00000000,.00000000
2024-02-18,NEUTRAFIX,CHARICHARI,.00000000,.00000000
2024-02-18,NEUTRAFIX,DING,.00000000,.00000000
2024-02-18,NEUTRAFIX,GNAME,.00000000,.00000000
2024-02-18,NEUTRAFIX,GOJEK,.00000000,.00000000
2024-02-18,NEUTRAFIX,HALLOAPP,.00000000,.00000000
2024-02-18,NEUTRAFIX,HBL,.00000000,.00000000
2024-02-18,NEUTRAFIX,INFOBANK,.00000000,.00000000
2024-02-18,NEUTRAFIX,IRCTCI,.00000000,.00000000
2024-02-18,NEUTRAFIX,MITRADE,.00000000,.00000000
2024-02-18,NEUTRAFIX,NAVERZ,.00000000,.00000000
2024-02-18,NEUTRAFIX,RAKUTEN,.00000000,.00000000
2024-02-18,NEUTRAFIX,REWARDCARD,.00000000,.00000000
2024-02-18,NEUTRAFIX,UBERID,.00000000,.00000000
2024-02-18,NEUTRAFIX,UOB,.00000000,.00000000
2024-02-18,NEUTRAFIX,VDESK,.00000000,.00000000
2024-02-18,NEUTRAFIX,YALLACHAT,.00000000,.00000000
2024-02-18,NEUTRAFIX,HUAWEI,.00000000,.00000000
2024-02-18,NEUTRAFIX,KAKAO,.00000000,.00000000
2024-02-18,NEUTRAFIX,LARK,.00000000,.00000000
2024-02-18,NEUTRAFIX,NXSMS,.00000000,.00000000
2024-02-18,NEUTRAFIX,TELEGRAM,.00000000,.00000000
2024-02-18,NEUTRAFIX,TINDER,.00000000,.00000000
2024-02-18,NEUTRAFIX,ZEN,.00000000,.00000000
2024-02-18,LANCK TELECOM,TIKTOK,.00000000,.00000000
2024-02-18,MESSAGEBIRD,IFAST,.00000000,.00000000
2024-02-18,MESSAGEBIRD,LARK,.00000000,.00000000
2024-02-18,MONTY,PNBSMS,.00000000,.00000000
2024-02-18,NEXMO,CURIOUSCAT,.00000000,.00000000
2024-02-18,NEXMO,FACEBOOK,.00000000,.00000000
2024-02-18,NEXMO,MAYBANKSG,.00000000,.00000000
2024-02-18,NEXMO,STORMGAIN,.00000000,.00000000
2024-02-18,NEXMO,UBER,.00000000,.00000000
2024-02-19,CITIC,CITIBANKHK,4.00000000,4.00000000
2024-02-19,CITIC,P2P(HK),19.00000000,19.00000000
2024-02-19,CLX,TRAVELLINK,1.00000000,1.00000000
2024-02-19,NEUTRAFIX,ACCORALL,20.00000000,20.00000000
2024-02-19,NEUTRAFIX,ALFURSAN,2.00000000,2.00000000
2024-02-19,NEUTRAFIX,ATSMS,5.00000000,5.00000000
2024-02-19,NEUTRAFIX,AVERIS,30.00000000,30.00000000
2024-02-19,NEUTRAFIX,EXNESS,1.00000000,1.00000000
2024-02-19,NEUTRAFIX,HOYOVERSE,188.00000000,188.00000000
2024-02-19,NEUTRAFIX,IINVESTOR,2.00000000,2.00000000
2024-02-19,NEUTRAFIX,INFO,378.00000000,378.00000000
2024-02-19,NEUTRAFIX,KLOOK,148.00000000,148.00000000
2024-02-19,NEUTRAFIX,LARK,71.00000000,71.00000000
2024-02-19,NEUTRAFIX,MONTSMS,1.00000000,1.00000000
2024-02-19,NEUTRAFIX,OBILET,3.00000000,3.00000000
2024-02-19,NEUTRAFIX,OMAKASE,1.00000000,1.00000000
2024-02-19,NEUTRAFIX,PLATARAN,5.00000000,5.00000000
2024-02-19,NEUTRAFIX,QSMS,23.00000000,23.00000000
2024-02-19,NEUTRAFIX,TELEGRAM,569.00000000,569.00000000
2024-02-19,NEUTRAFIX,WLRDLN,5.00000000,5.00000000
2024-02-19,NEUTRAFIX,OPPO,71.00000000,71.00000000
2024-02-19,NEUTRAFIX,ASPIRE,160.00000000,160.00000000
2024-02-19,NEUTRAFIX,FACEBOOK,2179.00000000,2179.00000000
2024-02-19,NEUTRAFIX,GROUPME,1.00000000,1.00000000
2024-02-19,NEUTRAFIX,IKEA,1.00000000,1.00000000
2024-02-19,NEUTRAFIX,INFSMS,2.00000000,2.00000000
2024-02-19,NEUTRAFIX,NAVER,363.00000000,363.00000000
2024-02-19,NEUTRAFIX,OMNE-BYFWD,2.00000000,2.00000000
2024-02-19,NEUTRAFIX,OSM,3.00000000,3.00000000
2024-02-19,NEUTRAFIX,P2P(ZA),4.00000000,4.00000000
2024-02-19,NEUTRAFIX,POLE STAR,201.00000000,201.00000000
2024-02-18,NEXMO,DING,14.00000000,14.00000000
2024-02-18,NEXMO,NXSMS,156.00000000,156.00000000
2024-02-18,SAP(P2P),P2P(ES),5.00000000,5.00000000
2024-02-18,SAP(P2P),P2P(MY),1660.00000000,1660.00000000
2024-02-18,SAP(P2P),P2P(RU),11.00000000,11.00000000
2024-02-18,SAP(P2P),P2P(TIMOR),20.00000000,20.00000000
2024-02-18,SILVERSTREET,CIMB BANK,69.00000000,69.00000000
2024-02-18,SYNIVERSE,HELLOYO,11.00000000,11.00000000
2024-02-18,WAVECELL,PRUDENTIAL,17.00000000,17.00000000
2024-02-18,WAVECELL,TRYREVIEW,5.00000000,5.00000000
2024-02-18,CLX,KVBANK,.00000000,.00000000
2024-02-18,CM.COM,HONOR,.00000000,.00000000
2024-02-18,NEUTRAFIX,AMAZON,.00000000,.00000000
2024-02-18,NEXMO,DING,.00000000,.00000000
2024-02-18,NEXMO,DUOLINGO,.00000000,.00000000
2024-02-18,NEXMO,NATHOSPITA,.00000000,.00000000
2024-02-18,NEXMO,UOB,.00000000,.00000000
2024-02-18,NEXMO,VONAGEVF,.00000000,.00000000
2024-02-18,PAASOO,KSAKA,.00000000,.00000000
2024-02-18,SAP(P2P),P2P(AU),.00000000,.00000000
2024-02-18,SAP(P2P),P2P(MY),.00000000,.00000000
2024-02-18,SAP(P2P),P2P(SE),.00000000,.00000000
2024-02-18,SILVERSTREET,BOS,.00000000,.00000000
2024-02-18,SYNIVERSE,BIGO,.00000000,.00000000
2024-02-19,CITIC,BOCOMHK,7.00000000,7.00000000
2024-02-19,CITIC(P2P),P2P(KR),92.00000000,92.00000000
2024-02-17,NEUTRAFIX,LIANLIAN,.00000000,.00000000
2024-02-17,NEUTRAFIX,LUNO,.00000000,.00000000
2024-02-17,NEUTRAFIX,MSD,.00000000,.00000000
2024-02-17,NEUTRAFIX,MSVERIFY,.00000000,.00000000
2024-02-17,NEUTRAFIX,NATHOSPITA,.00000000,.00000000
2024-02-17,NEUTRAFIX,NIKE,.00000000,.00000000
2024-02-17,NEUTRAFIX,OFBANK,.00000000,.00000000
2024-02-20,NEXMO,SAMSUNGFIN,21.00000000,21.00000000
2024-02-20,NEXMO,VONAGEVF,51.00000000,51.00000000
2024-02-20,SAP(P2P),P2P(NG),16.00000000,16.00000000
2024-02-20,SILVERSTREET,MSVERIFY,22.00000000,22.00000000
2024-02-20,SYNIVERSE,BIGO,129.00000000,129.00000000
2024-02-20,CITIC,CMHK,.00000000,.00000000
2024-02-20,CLX,HDFCLI,.00000000,.00000000
2024-02-20,CLX,UWA,.00000000,.00000000
2024-02-20,CM.COM,LAZADA,.00000000,.00000000
2024-02-20,NEUTRAFIX,AGODA,.00000000,.00000000
2024-02-20,NEUTRAFIX,AILMSG1,.00000000,.00000000
2024-02-20,NEUTRAFIX,AMWAY,.00000000,.00000000
2024-02-20,NEUTRAFIX,AUTOMIC,.00000000,.00000000
2024-02-20,NEUTRAFIX,CHARGESINI,.00000000,.00000000
2024-02-20,NEUTRAFIX,GEODIS,.00000000,.00000000
2024-02-20,NEUTRAFIX,HELLOYO,.00000000,.00000000
2024-02-20,NEUTRAFIX,HEYTAP,.00000000,.00000000
2024-02-20,NEUTRAFIX,HUAWEI,.00000000,.00000000
2024-02-20,NEUTRAFIX,IMO,.00000000,.00000000
2024-02-20,NEUTRAFIX,KUVEYTTURK,.00000000,.00000000
2024-02-20,NEUTRAFIX,LUCKIN,.00000000,.00000000
2024-02-20,NEUTRAFIX,MUZZ,.00000000,.00000000
2024-02-20,NEUTRAFIX,PRIVATBANK,.00000000,.00000000
2024-02-20,NEUTRAFIX,REALME,.00000000,.00000000
2024-02-20,NEUTRAFIX,SHELLOTP,.00000000,.00000000
2024-02-20,NEUTRAFIX,TBC,.00000000,.00000000
2024-02-20,NEUTRAFIX,VFS,.00000000,.00000000
2024-02-20,NEUTRAFIX,VONAGEVF,.00000000,.00000000
2024-02-20,NEUTRAFIX,WECHAT,.00000000,.00000000
2024-02-20,NEUTRAFIX,YON,.00000000,.00000000
2024-02-20,NEUTRAFIX,ZOHO,.00000000,.00000000
2024-02-20,NEUTRAFIX,AMAZON,.00000000,.00000000
2024-02-20,NEUTRAFIX,BIGOLIVE,.00000000,.00000000
2024-02-20,NEUTRAFIX,BOBOTP,.00000000,.00000000
2024-02-20,NEUTRAFIX,CHANEL,.00000000,.00000000
2024-02-20,NEUTRAFIX,CHUBB GROU,.00000000,.00000000
2024-02-20,NEUTRAFIX,COINS.PH,.00000000,.00000000
2024-02-20,NEUTRAFIX,DININGCITY,.00000000,.00000000
2024-02-20,NEUTRAFIX,HELLOYO,.00000000,.00000000
2024-02-20,NEUTRAFIX,IKEA,.00000000,.00000000
2024-02-20,NEUTRAFIX,INFOBANK,.00000000,.00000000
2024-02-20,NEUTRAFIX,KRISFLYER,.00000000,.00000000
2024-02-20,NEUTRAFIX,MB SANDS S,.00000000,.00000000
2024-02-20,NEUTRAFIX,NURIGO,.00000000,.00000000
2024-02-20,NEUTRAFIX,NXSMS,.00000000,.00000000
2024-02-20,NEUTRAFIX,PINJAMANIA,.00000000,.00000000
2024-02-20,NEUTRAFIX,PROTON,.00000000,.00000000
2024-02-20,NEUTRAFIX,ROBOMARKET,.00000000,.00000000
2024-02-20,NEUTRAFIX,SUBMAIL,.00000000,.00000000
2024-02-20,NEUTRAFIX,T-BUSINESS,.00000000,.00000000
2024-02-20,NEUTRAFIX,THY OTP,.00000000,.00000000
2024-02-20,NEUTRAFIX,TRACYSYSTE,.00000000,.00000000
2024-02-20,NEUTRAFIX,TRAVELINFO,.00000000,.00000000
2024-02-20,NEUTRAFIX,TXMSG,.00000000,.00000000
2024-02-20,NEUTRAFIX,UBERID,.00000000,.00000000
2024-02-20,NEUTRAFIX,WASHMEN,.00000000,.00000000
2024-02-20,NEUTRAFIX,ZARA,.00000000,.00000000
2024-02-20,NEUTRAFIX,LIKE,.00000000,.00000000
2024-02-20,NEUTRAFIX,LINE,.00000000,.00000000
2024-02-20,NEUTRAFIX,X,.00000000,.00000000
2024-02-20,GLYRY,ANEXTBANK,.00000000,.00000000
2024-02-20,GLYRY,TIGER,.00000000,.00000000
2024-02-20,LANCK TELECOM,HCLOUD,.00000000,.00000000
2024-02-20,MESSAGEBIRD,BUMBLE,.00000000,.00000000
2024-02-20,NEXMO,BAND,.00000000,.00000000
2024-02-20,NEXMO,BOYAA,.00000000,.00000000
2024-02-20,NEXMO,HCLOUD,.00000000,.00000000
2024-02-20,NEXMO,STORMGAIN,.00000000,.00000000
2024-02-20,RML,BARCLAYS,.00000000,.00000000
